datahora,estado,municipio,bioma,latitude,longitude,mes,dia,hora,count
2018-08-23 16:54:00,PARA,ACARA,Amazonia,-2.00487,-48.11273,8,23,16,53
2018-10-23 16:20:00,PARA,ACARA,Amazonia,-1.739,-48.28100000000001,10,23,16,31
2018-08-24 16:36:00,PARA,ACARA,Amazonia,-2.0691200000000003,-48.53679,8,24,16,24
2018-10-24 15:54:00,PARA,ACARA,Amazonia,-1.57384,-48.32663,10,24,15,28
2018-08-25 16:18:00,PARA,ACARA,Amazonia,-1.7472299999999998,-48.23125,8,25,16,20
2018-10-25 17:12:00,PARA,ACARA,Amazonia,-1.84286,-48.26562,10,25,17,26
2018-06-26 16:42:00,PARA,ACARA,Amazonia,-1.5826799999999999,-48.45523,6,26,16,11
2018-10-26 16:54:00,PARA,ACARA,Amazonia,-2.15049,-48.33082,10,26,16,37
2018-10-27 16:36:00,PARA,ACARA,Amazonia,-2.20102,-48.48774,10,27,16,24
2018-10-28 16:18:00,PARA,ACARA,Amazonia,-1.70528,-48.24347,10,28,16,26
2018-12-28 17:12:00,PARA,ACARA,Amazonia,-2.1795,-48.27766,12,28,17,56
2018-10-29 16:00:00,PARA,ACARA,Amazonia,-1.61049,-48.35346,10,29,16,23
2018-09-30 16:42:00,PARA,ACARA,Amazonia,-1.86073,-48.44172,9,30,16,18
2018-10-30 16:30:00,PARA,ACARA,Amazonia,-1.742,-48.2,10,30,16,15
2018-10-30 19:35:16,PARA,ACARA,Amazonia,-1.89,-48.36,10,30,19,13
2018-10-31 17:00:00,PARA,ACARA,Amazonia,-2.16708,-48.23745,10,31,17,55
2018-10-26 16:54:00,PIAUI,ACAUA,Caatinga,-8.28041,-41.11093,10,26,16,16
2018-10-27 16:36:00,PIAUI,ACAUA,Caatinga,-8.15891,-40.88255,10,27,16,14
2018-01-02 19:49:48,CEARA,ACOPIARA,Caatinga,-6.26,-39.67,1,2,19,11
2018-11-03 20:34:49,CEARA,ACOPIARA,Caatinga,-6.16,-39.48,11,3,20,11
2018-11-07 19:31:16,CEARA,ACOPIARA,Caatinga,-6.0001940000000005,-39.645874,11,7,19,18
